id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
889457239512430257,Amazing big studio city center (Sun 7),23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,122,2,29,2025-09-07,1.03,133,21,17,
889889984575318825,"Amazing studio the city center, very sunny (Sun 4)",23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,117,2,44,2025-08-11,1.57,133,45,24,
891141437620891014,Swiss Accommodation auf Zeit,514669571,Swiss,Kreis 4,Langstrasse,47.379182,8.5262475,Private room,,7,0,,,1,89,0,
893155018666068269,Amazing studio/the city center (Sun 5),23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,,2,21,2025-09-09,0.75,133,45,9,
894281545341145578,Beautiful Loft - Zurich Berninaplatz,4124134,Antranik,Kreis 11,Oerlikon,47.40279,8.55194,Entire home/apt,241,2,5,2025-01-02,0.34,2,9,2,
895493074447184134,1 BDR apartment in Zurich West,90399530,Daniella,Kreis 4,Hard,47.3840999,8.5081704,Entire home/apt,225,3,16,2025-07-10,0.62,12,335,4,
896081005936039487,Letziroom,278277651,Diego,Kreis 4,Hard,47.38616,8.50529,Private room,135,1,19,2024-08-12,0.68,1,60,0,
897011883925294207,Upgrade - The grande Suite City Center of Zurich,347850668,Flo,Kreis 2,Enge,47.36274,8.52644,Entire home/apt,236,4,7,2025-01-04,0.25,1,358,3,
898534458183614760,Schönes Zimmer im Zentrum von Zürich,195629786,Florian,Kreis 11,Oerlikon,47.40137,8.54639,Private room,,1,2,2023-10-26,0.07,1,0,0,
898803289581533441,Apt 3A: Central Location: Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,165,2025-09-19,6.07,17,298,47,
898803294461571982,Apt 1A - City Centre: Charming & New 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,174,2025-09-25,6.39,17,301,66,
898803298900946366,Apt 3B - Downtown Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,183,2025-09-14,6.70,17,284,55,
899300235453535541,Bella stanza,516504005,David,Kreis 9,Altstetten,47.39082240407062,8.487517163157463,Private room,,1,0,,,1,0,0,
900444146921410444,Cozy & quiet room in city-center,227434797,Thomas,Kreis 4,Langstrasse,47.37664,8.52362,Private room,92,1,64,2025-09-13,2.27,2,3,29,
904070939793011929,Double Room in shared flat in central Zurich,9208177,Lorenzo,Kreis 9,Altstetten,47.3872224,8.4767367,Private room,,7,2,2024-01-02,0.09,1,0,0,
906982322935227808,"Zurich DT (1+1 room, 55 sqm)",34541936,Strahinja,Kreis 4,Hard,47.37843040000001,8.5141005,Entire home/apt,144,1,106,2025-08-26,3.77,11,17,33,
907692052540877523,Central luxury apartment,3146704,Frederik,Kreis 11,Oerlikon,47.40472006904529,8.549652564158917,Entire home/apt,,2,10,2024-06-02,0.37,1,0,0,
908669225511385777,Camera letto arredata in appartamento condiviso,420033964,Antonio,Kreis 9,Altstetten,47.38331,8.48304,Private room,74,2,10,2025-09-22,0.40,1,226,6,
908694206433403410,"""The Green Room"" in Zürich Old-town",518761533,Kultur Lokal Rank,Kreis 1,Rathaus,47.375390691148475,8.544024944180299,Entire home/apt,,2,74,2025-09-11,2.73,2,1,27,
908732840710537310,Family house with garden,19526427,NoéMie,Kreis 11,Oerlikon,47.40302,8.55327,Entire home/apt,139,90,7,2025-07-31,0.26,1,363,5,
909882225277381494,Schöne 2-Zimmer Wohnung in Bestlage nahe See.,122485505,Michael,Kreis 8,Mühlebach,47.3648345,8.549878,Entire home/apt,162,6,115,2025-09-28,4.17,1,66,53,
909882459159828759,"Blueground | Escher Wyss, storage, nr station",434204093,Blueground,Kreis 5,Escher Wyss,47.391406,8.5101746,Entire home/apt,254,30,0,,,179,258,0,
912751390402811880,Ruhig und zentral mit Aussicht,233503003,Diana,Kreis 10,Höngg,47.40174,8.50293,Private room,,1,10,2023-07-23,0.36,1,0,0,
913549863056235097,Cozy Studio for Ladies only.,519947777,Laura,Kreis 9,Albisrieden,47.370127898813685,8.489799017999262,Private room,114,3,0,,,1,179,0,
914424410638034221,Lake Side : Stunning .,401181453,Sam,Kreis 8,Mühlebach,47.36474,8.55095,Private room,157,2,0,,,1,364,0,
915199775832888633,Luxury flat close to the lake,520354208,Isabelle,Kreis 2,Wollishofen,47.34725,8.53023,Entire home/apt,,5,5,2025-08-02,0.19,1,0,2,
916679701844054459,3-Zimmer-Wohnung mit Garten,21198955,Patricia,Kreis 10,Wipkingen,47.38731,8.53352,Entire home/apt,,3,4,2025-08-10,0.15,1,0,1,
917237717257474918,Apt 2A - RARE FIND: City Centre 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,207,2025-09-20,7.63,17,282,89,
917243256870580397,Apt 2B: Central Location: Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,207,2025-09-24,7.58,17,263,68,
917861021749645073,Central Zürich - NEW apartment,520991329,Gloria,Kreis 7,Hottingen,47.36556,8.56044,Entire home/apt,137,4,21,2024-12-25,0.89,1,219,4,
918213971431815706,Comfortable apartment in Zurich,430794442,Gianluca,Kreis 4,Hard,47.38057,8.50868,Entire home/apt,,5,1,2023-08-12,0.04,1,0,0,
918586022096296699,Pet-Friendly 2Bd/2Ba Oasis—4 Mins to Lake Zurich,26239938,Tobias,Kreis 8,Mühlebach,47.35658,8.55784,Entire home/apt,400,1,43,2025-08-29,1.62,1,354,15,
919687481995644072,Casa de Zürich (City),394925715,David,Kreis 9,Altstetten,47.3855704,8.4928458,Private room,206,1,4,2023-07-10,0.15,1,90,0,
919979992633903069,"Blueground | Wiedikon, w/d & storage room, nr tram",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3694273,8.516073,Entire home/apt,185,30,2,2024-06-23,0.08,179,152,0,
920105649817396195,"Fantastic 2 BD flat: quite, sunny, central (Duke1)",23561865,Dimi,Kreis 7,Fluntern,47.3794812,8.5569459,Entire home/apt,214,2,59,2025-09-26,2.15,133,67,21,
921019292686739301,Heart of Zurich: Prime Location Apartment,1229459,Swissstay,Kreis 8,Weinegg,47.36124,8.56048,Entire home/apt,,2,26,2025-05-26,0.97,100,173,9,
921084220429937150,"72 sqm , 2 bedroom 1 living room",34541936,Strahinja,Kreis 4,Hard,47.37951,8.51459,Entire home/apt,157,1,82,2025-09-14,2.99,11,12,26,
922114851778345926,Όμορφο ήσυχο στούντιο διαμέρισμα με κήπο!,505061660,Konstantinos,Kreis 11,Oerlikon,47.40681116474043,8.556550182402134,Entire home/apt,,200,1,2023-09-17,0.04,1,179,0,
922209694349397369,"Big studio city center, quite (Marble 5)",23561865,Dimi,Kreis 7,Hirslanden,47.3601469,8.5668119,Entire home/apt,105,2,25,2025-09-03,1.50,133,60,21,
922242417175016272,Zimmer in 5er WG an der Limmat,84249087,Ines,Kreis 10,Höngg,47.40544,8.47854,Private room,68,21,0,,,1,88,0,
922508907322236967,Three level attic flat,4557490,Sveta,Kreis 4,Werd,47.37116,8.5282,Entire home/apt,,2,1,2025-07-25,0.45,1,0,1,
922558773455165996,"Central, bright flat at Hardbrucke, Zurich",9398217,Olga,Kreis 5,Escher Wyss,47.38792,8.51483,Entire home/apt,,10,3,2025-08-17,0.17,1,0,1,
923299937789589999,"Modern, central w. private bath",9733691,Cristina,Kreis 4,Langstrasse,47.37891073305514,8.531719632446766,Private room,,6,1,2024-07-31,0.07,1,0,0,
923790290997643212,Superb CityCentre apartment by lake,380001603,Angela,Kreis 8,Mühlebach,47.36223,8.5526,Private room,169,1,33,2025-08-05,1.21,1,264,11,
924313237314090102,Central & super comfortable,10205416,Karina,Kreis 6,Oberstrass,47.38212,8.54923,Private room,,20,5,2024-07-23,0.20,1,0,0,
925369942049702239,cozy & quiet 2 bedroom flat in city-center,227434797,Thomas,Kreis 4,Langstrasse,47.37707,8.52465,Entire home/apt,315,2,18,2025-09-26,0.68,2,21,4,
925759985991256258,Bright Cozy Apartment in Zürich,133546595,Silvia,Kreis 12,Hirzenbach,47.40127,8.5915,Entire home/apt,,2,3,2023-12-31,0.12,1,0,0,
925814836243591119,Historic city oasis with large garden,14392116,Muriel,Kreis 11,Oerlikon,47.40428,8.54605,Entire home/apt,,2,52,2025-08-06,2.00,1,0,16,
926530118895050180,Cozy apartment in Enge,14238589,Patricia,Kreis 2,Enge,47.35819,8.52437,Private room,151,3,0,,,1,177,0,
926633762770079091,Zurich Chic: Cozy Posh Pad,1229459,Swissstay,Kreis 8,Weinegg,47.36124,8.56048,Entire home/apt,93,2,38,2025-09-02,1.49,100,173,30,
926894212969592164,Room in Zurich.,291734039,Turan Etem,Kreis 9,Albisrieden,47.37958,8.49449,Private room,58,1,123,2025-09-19,4.52,1,65,64,
927094881257317705,Apt 5A: Downtown 2-BR Loft Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,211,1,148,2025-09-26,5.44,17,291,50,
927099274455108509,Apt 1B - In the heart of Zurich - Chic 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,319,1,153,2025-09-25,5.63,17,320,57,
927229037901012266,Am Oeschbrig 12,476193294,Chi,Kreis 7,Witikon,47.35711,8.60107,Private room,300,1,0,,,1,90,0,
927348972041408988,Park 'n' Stay Apartments in Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.36056,8.5602,Entire home/apt,111,2,44,2025-08-22,1.67,100,170,10,
927404410416837780,"Blueground | Oerlikon, storage & w/d, nr market",434204093,Blueground,Kreis 11,Seebach,47.41578,8.55538,Entire home/apt,210,30,1,2024-08-17,0.07,179,272,0,
928343155399880578,City Home Zurich,394644638,Marco,Kreis 11,Oerlikon,47.4063606,8.5511227,Entire home/apt,100,1,31,2024-10-29,1.15,3,214,2,
928811439229517808,Modern rooftop apartment with Alps view,15755662,Katarzyna,Kreis 10,Wipkingen,47.39408,8.52446,Entire home/apt,180,3,19,2025-09-24,0.75,1,88,9,
929157948055650565,Cozy Room with Large Terrace & Stunning View,7383454,Geoffray,Kreis 10,Höngg,47.40448,8.50024,Private room,92,1,8,2025-05-12,0.31,2,124,2,
929395123816126361,Cozy Studio Apartment 11 in Center of Zurich,376125413,Wunderstay,Kreis 1,Rathaus,47.37479,8.54431,Entire home/apt,141,1,93,2025-09-03,3.71,2,139,34,
929430258063594554,Cozy Studio Apartment 12 in Center of Zurich,376125413,Wunderstay,Kreis 1,Rathaus,47.37438244391804,8.543723420098877,Entire home/apt,165,1,27,2025-09-07,1.03,2,115,10,
929488147325173544,"Blueground | Leimbach, storage & w/d nr market",434204093,Blueground,Kreis 2,Leimbach,47.3258301,8.5183702,Entire home/apt,148,30,0,,,179,163,0,
930310946124713755,Spacious and basic 4.5 flat Gib 51 23,123896618,Sharedlock,Kreis 10,Höngg,47.41144,8.48193,Entire home/apt,,30,0,,,17,0,0,
930425975482624633,Central Apartment with balcony,1229459,Swissstay,Kreis 8,Weinegg,47.36124,8.56048,Entire home/apt,93,2,7,2025-05-09,0.28,100,173,3,
931016599689763225,"Stylische, helle Wohnung zentral",25157573,Andrea,Kreis 10,Wipkingen,47.39524,8.52156,Entire home/apt,,3,4,2024-08-11,0.22,1,0,0,
931748582758823647,Quiet yet Central Room in Zurich,177785176,Christian,Kreis 10,Wipkingen,47.39082,8.53396,Entire home/apt,,11,5,2025-08-24,0.26,1,0,2,
931754496616036461,Appartamento a Zurigo,144847137,Gabriele,Kreis 6,Oberstrass,47.3838903,8.550337899999999,Entire home/apt,61,2,2,2024-03-30,0.08,1,197,0,
932252992023662808,Citycentre apartment with private rooftop terrace!,89478686,Kelly And Maarten,Kreis 6,Unterstrass,47.3885434,8.5393527,Entire home/apt,,13,3,2024-08-12,0.13,1,0,0,
932988738885937859,2 BR - Kingsize Bett - Garten - Parken - Küche,394944268,Robin,Kreis 2,Wollishofen,47.3468343,8.5262997,Entire home/apt,211,1,100,2025-09-16,3.85,2,14,48,
934064054528080186,Zurich City Center 3BDR  (lake 15 min + parking),541785,Jana,Kreis 7,Fluntern,47.37388,8.55773,Entire home/apt,,5,0,,,1,0,0,
937575075386386458,"Urban, modern, im Grünen",83233956,Ariana,Kreis 6,Unterstrass,47.40085259307705,8.532059267163277,Entire home/apt,,2,26,2024-02-28,0.99,1,0,0,
938068589364582436,Cozy and best location in town!,40984518,Sergio,Kreis 11,Oerlikon,47.41153,8.54457,Private room,174,1,32,2025-07-10,1.25,1,119,8,
938815084040238480,"Cosy, entire attic apartment, central Zurich",1684764,Stefano,Kreis 4,Hard,47.379,8.51159,Entire home/apt,,6,15,2025-03-02,0.58,1,0,3,
938840431076486177,Numa I Large Studio in the heart of Zürich,526637362,Stephan,Kreis 4,Langstrasse,47.3804858,8.5257857,Entire home/apt,156,1,14,2025-08-15,0.55,3,332,7,
939666088772222280,Art & Hills,263725682,Daniela,Kreis 10,Höngg,47.4020380955385,8.499769158661366,Private room,,150,76,2025-01-12,2.90,1,0,11,
941938190211119624,"Zimmer inkl. Bad, zentral & modern",3796485,Isabelle,Kreis 12,Hirzenbach,47.40523,8.59117,Private room,95,2,12,2025-08-06,0.48,1,270,1,
941938404056199881,Loft Apartment Zurich Old Town,240244748,Mary,Kreis 1,Rathaus,47.37582,8.54325,Entire home/apt,,3,34,2025-08-22,1.35,1,1,13,
942043391748309579,streetparat es home,483169097,Monica,Kreis 9,Altstetten,47.39178,8.47519,Private room,54,3,7,2024-09-30,0.27,1,179,1,
942071066334101481,Wunderschöne Wohnung in Zürich,177486506,Yada,Kreis 10,Höngg,47.40164,8.49654,Entire home/apt,,7,3,2024-04-26,0.16,1,0,0,
942434022119518547,"Modern, cozy and large studio",110832635,Hector,Kreis 11,Oerlikon,47.402751813045015,8.5472533972781,Entire home/apt,79,15,0,,,1,177,0,
942559068923119797,Urbane Wohnung im Seefeld in Zürich,6939966,Rebeka,Kreis 8,Weinegg,47.36115,8.55929,Entire home/apt,167,5,5,2025-08-29,0.28,2,53,3,
943498399656724170,Designer Art Apartment – central & close to lake,424519678,Maurits,Kreis 2,Enge,47.3546555,8.526232700000001,Entire home/apt,,3,4,2024-07-14,0.16,1,0,0,
943911436085649226,Numa I M Studio w/ Balcony next to Bahnhofstrasse,526637362,Stephan,Kreis 4,Langstrasse,47.3804858,8.5257857,Entire home/apt,163,1,13,2025-08-24,0.52,3,326,7,
944560635273309055,Cozy Oerlikon/ZH Room,485198693,Ken,Kreis 12,Saatlen,47.40986,8.56804,Private room,56,7,15,2025-08-16,0.57,1,18,5,
944841423325467645,Numa I Medium Studio in the heart of Zürich,526637362,Stephan,Kreis 4,Langstrasse,47.3804858,8.5257857,Entire home/apt,148,1,258,2025-09-22,10.25,3,329,128,
945531834722531602,Cozy flat in the city center,14365166,Fabian,Kreis 7,Fluntern,47.37255,8.55616,Entire home/apt,225,2,8,2025-08-05,0.30,1,269,4,
946438405463826389,Stylish Zurich loft near city center and airport,47473817,Maebelle Joy Gaitan,Kreis 11,Seebach,47.417834316752995,8.558950950255658,Entire home/apt,164,2,25,2025-09-25,4.90,1,10,25,
947722797333998357,"Blueground | Wollishofen, storage & w/d, nr market",434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,215,30,1,2023-09-15,0.04,179,185,0,
949041533926047334,65 qm Wohnung unweit vom See,19560807,Philippa,Kreis 8,Seefeld,47.36076,8.55026,Entire home/apt,135,5,1,2023-09-23,0.04,1,57,0,
949744118931073034,Flat for 2px in Wollishofen,34300806,Martín,Kreis 2,Wollishofen,47.3389591,8.5307415,Entire home/apt,,1,1,2023-09-03,0.04,1,0,0,
949908407493176827,Design 3BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38379,8.50858,Entire home/apt,,1,34,2025-01-29,1.39,7,0,6,
950418440252207652,Modern studio,222402761,Laura,Kreis 4,Langstrasse,47.37573,8.53386,Entire home/apt,102,15,16,2024-10-12,0.62,1,33,1,
950434633264714802,Neues Studio mit Terrasse u. viel Privatsphäre,529796115,Thomas,Kreis 11,Oerlikon,47.4051891,8.5488198,Entire home/apt,136,2,111,2025-09-21,4.33,3,269,51,
950814691117092104,Charming room in a shared flat,34121505,Simon,Kreis 8,Seefeld,47.35487,8.55419,Private room,,1,3,2023-12-02,0.12,1,0,0,
951987963732341575,"Gemütliche Wohnung, sehr zentral",530213883,Alice,Kreis 7,Hottingen,47.3667443,8.5623196,Entire home/apt,113,4,37,2025-09-06,1.42,1,58,9,
952200432276378977,Cosy room in spacious appartment with garden,530284592,Chris,Kreis 12,Schwamendingen-Mitte,47.40502,8.57565,Private room,99,1,4,2023-09-17,0.15,1,89,0,
952660223249417727,Cosy room in Zurich near Letzigrund Stadion,136360682,Sofia,Kreis 9,Altstetten,47.38885252698383,8.482186257836158,Private room,,2,7,2023-12-09,0.28,1,0,0,
953704399405069596,4 room city apartment Zurich lake,50589115,Yuan,Kreis 2,Wollishofen,47.35119,8.53353,Entire home/apt,,1,7,2023-12-06,0.28,4,0,0,
954365190238047155,Stadt Zürich-gemütliches Studio 4404,19610180,Rossana,Kreis 3,Sihlfeld,47.37933,8.50588,Entire home/apt,95,1,67,2025-09-14,2.73,19,71,32,
954829028338762829,Executive 2BR Centrally Located,3528377,Marc,Kreis 4,Hard,47.38472,8.50873,Entire home/apt,,2,44,2024-12-26,1.71,7,0,5,
955912118776625536,Seesichtwohnung in Zurich,530030228,Ilham,Kreis 8,Weinegg,47.35047,8.56512,Entire home/apt,252,30,0,,,1,267,0,
957657984159361987,Beautiful flat near Idaplatz.,5861364,Aleksandra,Kreis 3,Sihlfeld,47.3725,8.50885,Entire home/apt,,6,5,2024-10-19,0.20,1,0,2,
957824903618429588,Cozy private room in artsy green apartment,1139609,Dan-George,Kreis 10,Wipkingen,47.38783,8.53562,Private room,,1,5,2025-08-10,0.82,1,0,5,
959239097381194889,Modern Design Rooftop Apartment,9814331,Sara,Kreis 4,Langstrasse,47.37513,8.52892,Entire home/apt,189,3,39,2025-09-01,1.60,1,21,17,
959412686105659157,Zimmer zum Hinterhofgarten,532224668,Severin Christian,Kreis 4,Werd,47.3738125,8.5259129,Private room,135,1,4,2024-09-29,0.16,1,89,1,
959868847871773494,Townhouse with garden and parking,3528377,Marc,Kreis 9,Altstetten,47.38084,8.49989,Entire home/apt,260,2,0,,,7,63,0,
960535241086478575,Nice room in Zurich Affoltern!,157238681,Guillermo,Kreis 11,Affoltern,47.4207529,8.5067734,Private room,99,1,3,2024-10-02,0.20,1,89,1,
960588291607199649,Zentrales Schlafzimmer,367765012,Nadia,Kreis 9,Altstetten,47.38624,8.49573,Private room,84,1,0,,,1,180,0,
960882104773669135,"Luxury 2 Bedrooms, Stunning View, 10 Min to Center",523534365,Earta,Kreis 2,Wollishofen,47.3394827,8.5177101,Entire home/apt,280,10,6,2024-09-20,0.40,1,118,0,
961533976447324358,3.2 - Cozy quiet room in Penthouse,43111694,Georgia,Kreis 7,Witikon,47.35846,8.59982,Private room,60,58,1,2023-11-02,0.04,14,164,0,
962842085546555219,Lovely flat near the river,12943781,Katrin,Kreis 5,Escher Wyss,47.39012,8.52134,Entire home/apt,,3,3,2024-05-12,0.12,2,0,0,
963113252638375359,Entire Flat in Central Zurich,9482450,Lindsay,Kreis 3,Alt-Wiedikon,47.36927,8.51354,Entire home/apt,127,3,5,2025-05-23,0.20,2,21,3,
963862868453454381,Modern design in Zürich city,3986407,Oliver,Kreis 6,Oberstrass,47.37942,8.54959,Entire home/apt,,7,0,,,1,0,0,
965025426678599412,Beautiful central terraced attic,3955674,Nicole,Kreis 3,Sihlfeld,47.3727307,8.516182,Entire home/apt,133,7,1,2024-01-04,0.05,1,71,0,
965132414975083661,Locke Room with Balcony at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,279,1,0,,,5,358,0,
965772161413387964,City Penthouse N°1,38669185,Amelie,Kreis 2,Enge,47.36518,8.53127,Private room,130,1,2,2023-11-08,0.08,4,119,0,
965777574152812653,Trendy 1 bedroom flat in the middle of town,1229459,Swissstay,Kreis 1,Rathaus,47.37092,8.54422,Entire home/apt,113,2,78,2025-09-13,3.18,100,318,35,
965794941111908198,Locke Studio at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,292,1,4,2025-08-17,0.23,5,363,3,
965832114596870590,Locke Suite with Balcony at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,348,1,0,,,5,358,0,
965873553938384244,New: Seefeld Apartment by the lake,116378560,Eloïse,Kreis 8,Seefeld,47.36098,8.55091,Entire home/apt,375,3,1,2024-12-30,0.11,1,5,1,
966374660589024718,2BR Central Flat + Balcony,3528377,Marc,Kreis 4,Hard,47.38511,8.50701,Entire home/apt,,1,55,2025-03-09,2.17,7,0,8,
967300257433800192,Da Narcisa,187158225,Narcisa,Kreis 9,Altstetten,47.3849207,8.4971809,Private room,74,3,130,2025-09-19,5.25,1,172,56,
967336471861433651,"Zentral: 3P, minimalistisch",25454166,Stefan,Kreis 4,Hard,47.38051,8.50803,Entire home/apt,,2,1,2023-09-22,0.04,2,0,0,
968140127355797941,1.5 studio near Oerlikon HB,79709626,Jonathan,Kreis 6,Unterstrass,47.40232270000001,8.5325168,Entire home/apt,100,20,2,2024-07-18,0.13,1,22,0,
968602908824777357,Rooftop Studio with Terrace at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,412,1,1,2024-09-28,0.08,5,363,0,
968692154385492406,Interconnecting Studio at Locke am Platz,533606589,Locke,Kreis 2,Enge,47.3638753,8.5324045,Entire home/apt,529,1,0,,,5,329,0,
970706346582006969,City Penthouse N°2,38669185,Amelie,Kreis 2,Enge,47.36538,8.52906,Private room,115,1,1,2023-09-14,0.04,4,119,0,
970719759680234618,City Penthouse N°3,38669185,Amelie,Kreis 2,Enge,47.36698,8.53091,Private room,105,1,4,2023-11-05,0.16,4,209,0,
970725830571687661,City Penthouse (entire),38669185,Amelie,Kreis 2,Enge,47.36712,8.53038,Entire home/apt,339,1,137,2025-09-25,6.08,4,118,71,
970822071451237681,Gesamte Wohnung in Zürich,4938402,Sarah,Kreis 2,Wollishofen,47.3405247,8.5186077,Entire home/apt,,3,1,2024-01-01,0.05,1,0,0,
970914111501499095,"Blueground | Wiedikon, storage & w/d, nr transport",434204093,Blueground,Kreis 3,Friesenberg,47.36207,8.50419,Entire home/apt,264,30,1,2024-01-03,0.05,179,248,0,
971044998969142150,Unique apartment in the heart of Zurich,478625225,Alan,Kreis 5,Gewerbeschule,47.38261,8.52876,Entire home/apt,189,3,1,2024-07-09,0.07,1,270,0,
972138808238792311,"Zürich, Charmante Wohnung mit Balkon in Flussnähe",25305437,Nicholas,Kreis 10,Wipkingen,47.3949696,8.518276799999999,Entire home/apt,90,1,4,2025-08-24,0.27,1,16,3,
